age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
29,unemployed,married,unknown,no,no,no,cellular,aug,wed,4489,3,0,1,nonexistent,-1.6,92.951,-30.1,3.744,5133.3
54,technician,married,basic.6y,no,yes,no,cellular,may,tue,4490,7,999,0,nonexistent,-1.7,93.678,-29.0,3.96,4971.3
66,housemaid,married,high.school,yes,no,no,cellular,jun,fri,3301,4,999,4,nonexistent,-2.7,94.072,-35.4,4.479,5140.4
66,unemployed,single,basic.4y,no,no,no,telephone,aug,thu,3606,3,999,2,nonexistent,-1.3,94.341,-27.0,3.52,5204.7
73,housemaid,divorced,high.school,no,yes,yes,cellular,aug,mon,277,2,999,4,nonexistent,0.9,93.924,-30.4,3.577,5055.6
61,admin.,single,basic.4y,no,yes,no,cellular,aug,mon,2069,4,15,2,nonexistent,0.3,94.894,-36.9,1.5,5041.3
73,retired,married,university.degree,no,no,no,cellular,jul,tue,1832,5,999,3,nonexistent,-3.2,93.067,-48.1,3.643,5031.1
45,housemaid,married,basic.6y,yes,no,no,cellular,may,thu,2103,4,999,2,nonexistent,-2.5,93.275,-32.9,4.26,5167.7
64,unemployed,single,basic.6y,no,no,no,cellular,jul,mon,1147,9,999,1,nonexistent,-0.2,93.661,-33.3,4.692,5142.4
32,unknown,divorced,university.degree,no,no,no,cellular,oct,fri,4130,1,5,3,nonexistent,-2.3,93.831,-42.0,3.286,5221.6
23,services,divorced,basic.4y,no,no,no,telephone,aug,fri,1295,9,999,4,nonexistent,-1.4,93.51,-41.7,4.012,5048.6
61,unknown,married,basic.9y,no,yes,no,telephone,jul,tue,657,8,999,3,nonexistent,1.0,92.873,-33.1,2.227,5175.0
76,entrepreneur,divorced,basic.4y,no,no,no,cellular,aug,thu,2444,9,999,2,success,1.1,92.653,-32.5,3.774,5005.7
78,housemaid,married,basic.6y,no,yes,no,cellular,may,fri,21,3,999,1,nonexistent,-2.1,94.008,-35.3,4.104,5144.8
37,entrepreneur,married,unknown,no,yes,no,cellular,jun,mon,4086,9,999,1,nonexistent,-0.6,94.738,-44.5,2.115,5015.9
67,blue-collar,married,high.school,no,no,no,cellular,jul,fri,3653,9,999,1,nonexistent,-0.0,94.608,-30.0,1.059,5091.9
31,management,married,professional.course,no,yes,yes,cellular,may,mon,878,2,999,4,nonexistent,-2.4,93.794,-27.0,1.886,5016.0
19,retired,single,high.school,no,yes,yes,telephone,jun,thu,1041,3,999,3,nonexistent,-3.0,92.688,-42.3,4.083,5151.9
26,student,single,basic.6y,no,no,no,cellular,aug,tue,4332,8,999,0,nonexistent,-1.8,94.834,-27.6,4.653,5226.9
54,self-employed,single,high.school,no,yes,no,cellular,may,tue,4799,7,999,4,nonexistent,1.2,93.286,-42.9,1.891,5129.5
37,retired,single,basic.9y,no,no,yes,cellular,oct,tue,3808,2,999,3,nonexistent,0.6,92.266,-45.6,4.736,5085.5
43,unknown,married,basic.9y,no,no,no,telephone,jun,wed,3122,9,999,1,failure,-2.9,94.012,-39.9,2.754,5166.5
46,unemployed,single,unknown,no,yes,no,cellular,jun,tue,3861,2,999,2,nonexistent,0.8,94.771,-39.6,4.969,5190.5
18,self-employed,married,basic.4y,no,yes,yes,cellular,aug,tue,1888,1,10,2,failure,-0.2,92.481,-29.4,3.219,5097.3
72,blue-collar,single,illiterate,no,no,no,cellular,oct,mon,3061,9,999,2,nonexistent,-1.0,93.668,-35.6,1.294,4980.6
52,retired,single,high.school,no,yes,no,cellular,jul,thu,619,4,999,2,nonexistent,-0.8,94.083,-48.9,3.885,5196.0
23,student,single,high.school,no,yes,yes,cellular,may,thu,2435,6,15,0,nonexistent,0.1,92.366,-41.6,2.088,5145.9
54,self-employed,married,basic.6y,no,no,no,cellular,aug,fri,3235,5,999,3,nonexistent,-1.0,93.138,-49.3,3.198,5164.8
70,admin.,single,basic.4y,no,no,no,cellular,oct,tue,4127,4,999,3,nonexistent,-0.9,93.931,-48.2,1.756,5148.7
76,services,married,basic.4y,no,yes,no,telephone,jun,thu,4881,4,5,4,nonexistent,-1.8,94.788,-34.1,3.775,5128.6
22,retired,married,high.school,no,no,no,telephone,jun,thu,709,3,10,2,nonexistent,0.2,92.83,-45.2,0.982,4967.2
50,blue-collar,single,professional.course,no,no,no,telephone,jun,thu,3295,4,999,4,nonexistent,-1.8,92.14,-37.0,3.067,5168.8
66,housemaid,married,high.school,no,yes,yes,telephone,oct,thu,281,4,999,2,nonexistent,0.8,94.061,-40.9,1.054,5194.2
68,student,single,high.school,no,no,no,telephone,oct,mon,2322,7,999,0,nonexistent,0.3,93.233,-47.9,4.614,5145.0
31,self-employed,married,high.school,no,yes,no,cellular,jul,tue,4933,9,10,0,nonexistent,-1.1,94.745,-28.1,1.288,4969.8
29,self-employed,married,basic.9y,no,yes,no,cellular,may,thu,4225,4,0,1,nonexistent,-0.6,92.685,-41.3,2.214,5063.5
59,services,single,university.degree,no,no,yes,cellular,jun,mon,3283,6,0,2,nonexistent,1.1,92.225,-27.9,1.699,5098.9
37,self-employed,married,basic.4y,no,no,no,cellular,jul,wed,1229,6,999,2,nonexistent,-1.0,94.056,-39.9,3.769,5184.9
70,entrepreneur,married,university.degree,no,yes,no,telephone,oct,fri,2755,5,999,3,nonexistent,0.3,94.83,-27.6,0.885,5064.0
67,technician,married,basic.9y,no,no,no,telephone,jul,mon,3035,5,999,0,nonexistent,-2.5,93.679,-36.8,1.46,5206.1
41,entrepreneur,married,professional.course,no,yes,yes,telephone,jun,fri,3300,9,0,3,failure,-2.0,93.411,-37.6,3.45,5112.2
76,self-employed,single,illiterate,no,yes,no,cellular,may,fri,2857,2,999,4,nonexistent,-2.8,92.712,-40.6,1.609,5044.5
60,student,married,basic.6y,no,yes,no,telephone,jul,wed,3869,6,999,3,nonexistent,-1.6,92.305,-29.4,3.702,5030.6
79,retired,single,unknown,no,yes,yes,cellular,oct,wed,3208,9,999,2,nonexistent,1.1,94.513,-34.8,1.334,4974.4
51,blue-collar,single,professional.course,no,yes,no,telephone,aug,wed,262,3,999,3,nonexistent,-3.1,92.983,-48.8,3.489,5205.1
42,housemaid,married,basic.4y,no,no,no,telephone,aug,mon,4451,4,999,1,nonexistent,0.1,92.396,-30.3,2.661,5105.6
67,retired,single,basic.6y,no,yes,no,cellular,jul,wed,820,6,999,3,nonexistent,0.7,93.217,-39.6,0.707,5021.3
46,admin.,single,university.degree,no,yes,no,cellular,oct,thu,4603,7,999,1,nonexistent,-0.9,94.359,-33.0,3.289,4999.6
74,retired,married,professional.course,yes,no,no,cellular,jul,mon,1230,3,999,2,nonexistent,0.0,93.385,-39.5,2.89,4962.1
56,retired,married,basic.4y,no,yes,no,cellular,jul,tue,3696,8,999,4,failure,1.0,93.045,-35.2,1.99,5089.7
48,blue-collar,married,unknown,no,no,no,cellular,aug,wed,2553,9,999,0,nonexistent,-0.4,92.82,-27.3,4.126,5042.4
73,services,single,illiterate,no,yes,yes,telephone,jul,mon,3716,2,999,1,nonexistent,1.0,93.47,-37.1,2.506,5047.3
64,self-employed,single,illiterate,no,yes,no,cellular,aug,wed,3173,7,999,0,nonexistent,-2.2,93.756,-48.2,2.98,4981.1
60,services,married,unknown,no,no,no,telephone,oct,fri,4309,7,999,4,nonexistent,-3.3,92.237,-31.8,4.799,5222.5
67,admin.,single,professional.course,no,yes,no,cellular,oct,thu,1349,3,0,3,nonexistent,-2.6,93.52,-41.7,3.579,5135.9
40,management,single,basic.6y,no,yes,yes,cellular,oct,fri,4014,2,999,4,nonexistent,1.1,92.27,-33.7,0.811,5059.0
61,housemaid,single,basic.6y,no,yes,no,telephone,aug,wed,4396,9,999,4,nonexistent,-1.1,93.036,-46.3,4.265,5054.1
55,entrepreneur,single,professional.course,no,yes,no,cellular,jun,mon,4969,7,0,2,nonexistent,-1.2,93.488,-36.4,1.359,5081.0
37,housemaid,married,basic.9y,no,no,yes,cellular,jun,thu,1377,4,999,1,nonexistent,0.7,93.37,-41.6,3.55,5106.7
40,unemployed,single,professional.course,no,yes,no,telephone,jun,fri,1281,5,0,4,nonexistent,0.5,92.189,-42.4,4.392,5108.7
79,self-employed,single,university.degree,no,yes,no,cellular,jun,thu,4499,7,999,1,nonexistent,-1.2,92.916,-41.9,4.519,5099.9
62,unemployed,single,professional.course,no,yes,yes,cellular,oct,thu,4937,9,999,1,nonexistent,0.2,93.093,-31.9,1.292,5160.1
69,unemployed,married,professional.course,no,yes,no,cellular,jun,wed,4860,5,999,4,nonexistent,-1.0,93.421,-32.2,2.691,5092.5
33,housemaid,married,basic.9y,no,no,no,cellular,jul,thu,4283,7,999,0,failure,-1.8,94.286,-42.4,2.524,5201.8
67,technician,married,high.school,no,no,no,cellular,aug,tue,2698,1,999,4,success,-1.4,92.133,-45.6,2.692,4978.8
59,entrepreneur,married,basic.6y,no,yes,no,telephone,jun,tue,4455,5,999,2,success,-0.1,93.612,-45.8,1.132,5122.8
77,admin.,single,university.degree,no,yes,no,cellular,oct,fri,721,8,999,3,nonexistent,-2.1,94.213,-38.9,3.63,5160.1
72,self-employed,married,basic.4y,no,yes,no,cellular,jun,fri,2753,2,999,3,nonexistent,-2.6,93.002,-35.1,3.237,4980.3
25,student,single,basic.6y,no,yes,no,telephone,aug,mon,1729,8,999,2,failure,-2.2,93.094,-41.3,4.075,5065.6
67,admin.,single,basic.6y,no,yes,no,telephone,may,wed,3422,5,999,4,failure,0.9,93.629,-48.8,4.696,5140.2
38,technician,single,high.school,no,yes,no,telephone,may,fri,1222,8,999,4,nonexistent,-0.5,94.946,-39.0,2.112,5176.0
18,entrepreneur,married,basic.6y,no,no,no,cellular,oct,mon,931,2,999,4,nonexistent,-1.9,92.171,-34.2,3.678,5195.2
72,unknown,divorced,basic.6y,no,yes,yes,telephone,oct,fri,2852,8,999,0,nonexistent,-0.5,93.501,-36.2,3.0,5045.0
25,blue-collar,single,basic.9y,no,no,no,telephone,oct,mon,1178,5,999,3,failure,0.7,93.116,-42.5,4.754,5110.1
46,technician,single,basic.9y,no,yes,no,cellular,jun,wed,4169,4,999,0,nonexistent,-1.5,94.115,-37.8,4.071,4969.5
49,admin.,married,basic.9y,no,no,no,cellular,aug,wed,1768,9,999,1,nonexistent,-2.5,92.166,-47.0,1.555,5031.2
55,self-employed,married,basic.9y,no,no,yes,cellular,aug,fri,1118,3,999,1,nonexistent,-2.2,93.064,-40.7,1.93,5063.7
22,management,married,basic.9y,no,yes,no,cellular,aug,tue,2383,3,999,2,nonexistent,0.2,92.003,-45.6,2.812,5039.4
64,self-employed,married,illiterate,no,no,yes,telephone,may,thu,1298,8,999,0,nonexistent,-2.3,93.543,-30.0,1.62,5177.1
39,entrepreneur,married,university.degree,no,yes,yes,cellular,aug,fri,1520,2,999,4,nonexistent,-1.9,92.253,-40.5,2.344,5166.2
64,management,married,basic.4y,yes,no,no,cellular,oct,mon,3363,3,999,4,nonexistent,1.0,94.519,-38.5,2.808,4981.4
51,services,single,high.school,no,no,yes,telephone,jun,wed,1696,8,999,0,nonexistent,-0.5,94.594,-44.2,4.733,5041.0
18,entrepreneur,married,professional.course,no,yes,no,telephone,may,fri,1852,9,999,4,nonexistent,-2.9,94.252,-32.9,0.92,5159.0
72,entrepreneur,married,unknown,no,no,no,cellular,jun,wed,3973,1,999,4,nonexistent,0.4,92.262,-34.0,4.185,4991.7
72,unemployed,single,university.degree,no,yes,no,telephone,jul,fri,2156,8,999,0,nonexistent,-2.3,92.801,-45.3,2.668,5013.3
43,technician,married,basic.9y,no,yes,no,telephone,oct,wed,1539,7,999,1,nonexistent,-1.1,92.025,-47.5,4.482,5111.2
60,self-employed,single,high.school,no,yes,no,cellular,may,tue,3720,2,999,0,nonexistent,-3.3,94.242,-47.1,0.81,5091.6
27,unknown,married,professional.course,no,yes,no,cellular,oct,mon,280,1,999,3,nonexistent,1.2,94.578,-38.5,3.08,5024.6
47,unemployed,married,basic.6y,no,no,yes,telephone,jun,fri,3651,7,999,3,nonexistent,0.6,93.666,-26.6,3.459,4988.1
67,admin.,married,illiterate,no,yes,no,telephone,aug,wed,56,8,999,3,nonexistent,1.3,94.691,-29.7,4.667,4971.0
35,blue-collar,single,illiterate,no,no,no,telephone,jul,fri,90,1,999,2,nonexistent,-0.3,92.152,-38.7,3.021,5172.7
34,housemaid,married,university.degree,no,yes,no,telephone,oct,mon,3,4,999,2,nonexistent,0.3,93.64,-33.8,4.27,5051.7
43,retired,single,basic.6y,no,no,no,cellular,jul,fri,532,3,999,1,nonexistent,-2.8,94.311,-39.5,4.896,5186.3
25,blue-collar,married,high.school,no,yes,no,telephone,jun,thu,414,5,999,0,nonexistent,-1.7,94.516,-26.3,1.995,5089.2
64,housemaid,married,basic.4y,no,yes,no,telephone,oct,wed,635,9,999,1,nonexistent,-1.8,92.246,-40.8,4.969,5192.9
57,services,single,basic.4y,no,no,no,cellular,aug,mon,262,1,999,3,nonexistent,-2.9,93.136,-26.7,1.374,5111.0
66,admin.,married,illiterate,no,no,no,cellular,jul,tue,744,3,15,3,nonexistent,-1.8,92.193,-30.7,3.614,5187.7
29,self-employed,single,high.school,no,no,yes,cellular,may,thu,310,2,999,2,nonexistent,-0.3,93.822,-40.4,3.467,4978.8
44,student,married,unknown,no,yes,no,cellular,jun,fri,606,1,999,3,nonexistent,-2.5,92.987,-29.8,1.174,5103.1
25,entrepreneur,married,unknown,no,yes,no,telephone,oct,fri,1544,6,999,2,nonexistent,-2.0,94.801,-35.4,0.993,5113.1
42,unemployed,single,basic.4y,no,yes,no,telephone,may,thu,2986,6,5,1,failure,-1.8,92.9,-33.7,3.25,5208.6
63,unknown,divorced,unknown,no,yes,yes,cellular,aug,tue,108,9,999,0,nonexistent,1.1,93.556,-46.3,2.436,5163.7
21,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,2333,8,999,0,nonexistent,0.4,92.467,-30.6,0.969,5159.3
50,housemaid,single,basic.6y,no,yes,no,telephone,jul,fri,4463,2,999,0,nonexistent,-2.8,93.087,-41.9,3.909,4975.0
18,student,married,unknown,no,yes,yes,telephone,jun,fri,4095,9,999,0,nonexistent,1.0,94.823,-45.4,1.071,5152.6
36,blue-collar,single,basic.4y,no,no,yes,cellular,oct,tue,3523,6,999,4,nonexistent,0.4,94.416,-30.4,4.173,5016.3
48,admin.,single,basic.4y,no,no,yes,telephone,may,tue,4156,9,999,1,nonexistent,-1.4,92.378,-29.7,1.047,5214.2
33,self-employed,married,high.school,no,yes,no,telephone,oct,tue,2114,7,999,2,nonexistent,-2.2,94.277,-29.3,3.743,5130.1
31,management,married,basic.4y,no,yes,no,telephone,may,fri,4468,8,999,1,nonexistent,-1.8,93.067,-28.9,4.428,5229.4
70,blue-collar,married,unknown,no,yes,no,telephone,jun,wed,2294,7,999,1,nonexistent,-1.0,92.874,-30.3,4.359,5197.9
65,blue-collar,married,illiterate,no,yes,no,cellular,aug,thu,4518,8,999,4,nonexistent,-0.2,94.612,-43.4,3.9,5182.6
22,self-employed,married,illiterate,no,no,no,cellular,aug,tue,2972,9,999,4,nonexistent,0.8,93.146,-35.6,1.429,5221.1
58,unknown,single,unknown,no,no,no,cellular,oct,fri,337,6,999,0,nonexistent,-3.0,94.821,-39.4,2.684,5058.7
43,unemployed,divorced,university.degree,no,no,no,telephone,oct,mon,3862,7,10,0,nonexistent,-1.6,92.144,-40.0,2.159,5181.8
79,unknown,married,basic.9y,no,yes,no,cellular,jul,fri,3260,2,999,3,nonexistent,-0.6,93.049,-34.6,2.613,4996.7
45,services,married,basic.9y,no,no,no,telephone,may,wed,612,7,999,3,nonexistent,-0.3,94.22,-32.2,3.883,5176.4
19,unknown,married,high.school,no,yes,no,telephone,jul,wed,2811,1,15,4,nonexistent,-1.6,92.405,-33.9,4.371,5152.0
67,technician,divorced,basic.9y,no,no,no,cellular,may,tue,3318,4,999,0,nonexistent,-1.9,92.227,-41.2,3.492,4965.2
23,blue-collar,married,basic.6y,no,yes,no,telephone,jun,thu,2735,3,999,2,nonexistent,-1.2,93.6,-27.9,0.661,4985.3
26,self-employed,married,university.degree,no,yes,no,telephone,oct,fri,2031,4,999,4,nonexistent,-1.7,93.883,-44.3,1.158,5020.6
50,unknown,married,university.degree,no,yes,yes,cellular,may,thu,2581,5,999,3,nonexistent,-0.3,92.075,-48.8,2.1,5114.6
58,technician,married,high.school,yes,yes,yes,cellular,aug,mon,3430,4,999,1,success,-2.7,93.519,-48.3,4.596,4979.0
42,self-employed,married,unknown,no,yes,no,cellular,jun,thu,4019,4,999,2,nonexistent,-2.3,94.078,-49.0,3.262,5228.7
65,unemployed,married,basic.4y,no,no,no,cellular,aug,thu,516,8,999,2,nonexistent,-3.1,93.858,-27.2,4.132,5169.8
30,self-employed,married,basic.9y,no,yes,no,cellular,jun,tue,2802,2,999,4,failure,-2.2,92.351,-43.5,2.622,5118.7
26,services,married,basic.6y,no,no,yes,telephone,may,mon,2131,1,999,3,nonexistent,0.0,94.608,-35.0,4.7,5079.2
70,self-employed,married,unknown,no,no,no,cellular,aug,wed,335,8,999,2,failure,-3.1,92.281,-32.4,1.821,5087.1
30,admin.,married,high.school,no,no,no,telephone,may,thu,3333,7,10,1,nonexistent,-0.6,93.246,-27.7,4.396,5029.7
48,blue-collar,married,unknown,no,yes,no,cellular,jul,mon,3325,2,999,0,nonexistent,-1.4,92.749,-34.4,1.361,5109.7
58,housemaid,divorced,high.school,no,no,no,telephone,jun,mon,63,3,999,4,nonexistent,0.4,93.868,-45.8,3.792,5125.0
28,housemaid,single,basic.4y,no,yes,yes,telephone,oct,wed,3897,1,999,3,nonexistent,0.6,93.091,-41.8,3.611,5229.0
21,housemaid,married,professional.course,no,yes,no,cellular,aug,tue,2301,6,999,3,nonexistent,1.1,93.556,-49.1,1.092,5038.4
51,self-employed,married,illiterate,no,no,no,telephone,may,mon,383,4,999,2,nonexistent,-1.3,94.188,-44.4,4.301,5092.4
78,unemployed,single,basic.9y,no,yes,no,cellular,aug,wed,124,8,999,4,nonexistent,1.1,93.357,-44.7,4.242,5189.7
55,student,married,basic.6y,no,no,yes,telephone,may,fri,2579,3,999,0,nonexistent,-2.8,94.072,-43.4,4.414,5170.9
63,technician,married,high.school,no,yes,no,telephone,jul,mon,4072,1,999,0,failure,-2.9,94.587,-28.6,1.746,4985.6
21,technician,married,unknown,no,yes,no,telephone,oct,fri,4543,1,999,3,nonexistent,-2.1,92.59,-35.8,1.23,5000.8
55,self-employed,divorced,basic.9y,no,yes,no,cellular,aug,fri,902,6,999,3,nonexistent,0.6,93.386,-33.4,2.625,4994.8
36,admin.,single,unknown,no,no,no,cellular,aug,mon,4354,7,999,0,nonexistent,-3.1,93.915,-34.7,4.377,5036.8
23,admin.,married,basic.6y,no,no,yes,telephone,may,wed,2283,8,5,1,nonexistent,-1.9,93.82,-48.7,4.117,5056.9
51,entrepreneur,married,university.degree,no,yes,no,cellular,may,fri,3459,1,999,3,nonexistent,1.0,93.232,-37.6,3.635,5011.2
35,self-employed,divorced,university.degree,no,yes,no,telephone,aug,tue,4257,5,0,4,nonexistent,-0.7,92.778,-34.5,4.933,5095.6
30,retired,divorced,illiterate,no,yes,no,cellular,jul,thu,2260,5,999,2,failure,-3.2,92.049,-29.4,3.457,5011.3
58,services,divorced,illiterate,yes,yes,yes,telephone,aug,fri,2475,6,999,3,nonexistent,-2.0,94.854,-28.2,4.558,5095.5
40,housemaid,married,basic.6y,no,no,no,cellular,jun,fri,4863,9,999,1,nonexistent,-0.3,92.228,-44.7,2.605,5050.7
36,services,married,illiterate,no,no,no,cellular,jun,thu,425,3,999,2,nonexistent,-3.3,93.353,-45.5,4.084,5126.9
62,housemaid,single,university.degree,no,no,no,cellular,aug,wed,3635,1,999,1,nonexistent,-1.1,93.272,-38.6,3.615,5090.0
28,management,married,high.school,no,yes,no,telephone,jul,tue,1475,3,999,1,nonexistent,1.4,94.77,-40.1,0.81,5174.7
18,management,married,basic.9y,no,yes,yes,telephone,may,tue,139,8,999,2,nonexistent,-1.8,92.641,-31.8,2.241,5042.0
41,self-employed,married,basic.6y,no,yes,yes,telephone,may,fri,2158,3,999,3,nonexistent,-2.3,94.33,-41.2,4.222,5037.0
79,management,single,high.school,no,yes,no,cellular,aug,mon,3041,7,999,0,nonexistent,-3.0,92.34,-26.5,2.262,5168.5
71,unknown,single,basic.9y,no,yes,no,telephone,oct,mon,114,9,999,2,nonexistent,-3.3,92.178,-34.6,1.89,5000.7
24,student,married,basic.9y,no,no,yes,cellular,may,fri,39,8,999,2,failure,0.5,94.876,-44.6,0.716,5160.5
42,entrepreneur,single,high.school,no,yes,no,cellular,jun,mon,3505,5,999,0,failure,-2.1,92.219,-41.0,1.281,5213.3
38,admin.,married,basic.9y,no,yes,yes,cellular,jun,tue,109,8,999,2,nonexistent,-3.3,92.502,-34.1,1.293,4982.2
32,student,single,professional.course,no,yes,no,cellular,oct,tue,4007,1,5,4,failure,-0.6,94.263,-35.3,4.695,5164.5
18,services,married,basic.6y,no,no,no,telephone,oct,thu,536,2,999,3,nonexistent,-2.4,94.376,-32.4,1.184,5104.3
29,services,married,basic.6y,no,no,no,cellular,jun,tue,4728,3,999,0,nonexistent,-2.9,92.239,-39.9,2.754,5008.1
75,unemployed,married,basic.9y,no,yes,no,cellular,aug,wed,2778,4,999,3,nonexistent,-1.5,92.577,-31.9,4.014,5128.9
24,management,married,high.school,no,no,no,telephone,aug,tue,4651,1,10,0,nonexistent,-2.9,92.499,-40.2,2.768,5015.0
32,admin.,married,basic.4y,no,yes,no,telephone,aug,fri,2048,8,999,2,nonexistent,-2.9,94.099,-46.4,2.416,5156.9
38,entrepreneur,married,illiterate,no,yes,yes,telephone,jun,mon,4996,4,999,2,nonexistent,-1.2,94.506,-47.3,4.581,5169.2
36,housemaid,divorced,university.degree,no,yes,no,telephone,oct,mon,3625,7,999,3,nonexistent,-2.8,92.678,-26.9,4.551,5061.9
77,student,married,basic.9y,no,yes,no,cellular,jul,tue,4097,2,999,1,nonexistent,-0.8,94.765,-48.8,4.314,5136.5
46,unknown,married,basic.4y,no,yes,no,cellular,jun,tue,3234,6,999,4,nonexistent,-0.0,92.22,-33.7,2.751,5154.2
42,entrepreneur,married,basic.9y,no,no,no,telephone,jun,mon,1301,9,999,3,nonexistent,-2.3,94.231,-26.9,3.103,5109.8
50,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,4918,7,999,2,nonexistent,0.2,92.211,-39.8,1.396,5140.4
66,technician,married,basic.9y,no,yes,no,telephone,aug,tue,942,7,999,3,nonexistent,-2.3,94.599,-32.6,4.365,5225.3
49,management,single,high.school,no,yes,no,telephone,may,wed,228,3,999,3,nonexistent,0.7,94.871,-38.8,1.411,5109.1
66,housemaid,married,university.degree,yes,no,no,telephone,jun,wed,3440,7,999,2,nonexistent,-3.1,92.234,-27.6,1.376,5143.0
52,blue-collar,single,unknown,no,no,no,telephone,jun,mon,777,9,5,1,success,0.8,93.214,-39.9,4.865,5212.1
61,housemaid,single,unknown,no,yes,no,telephone,jun,thu,370,7,999,0,nonexistent,-2.0,94.57,-46.2,2.159,5186.5
55,housemaid,married,basic.4y,no,yes,no,telephone,jul,wed,101,2,999,1,failure,-0.3,94.875,-41.4,4.826,5065.8
43,management,married,illiterate,no,yes,no,telephone,may,fri,4297,7,999,2,nonexistent,-2.3,93.404,-27.9,4.727,5163.4
28,housemaid,single,illiterate,no,yes,no,cellular,oct,mon,3242,9,999,3,nonexistent,-1.9,93.515,-35.9,4.577,5102.2
52,entrepreneur,married,professional.course,no,yes,no,telephone,aug,wed,4911,7,999,4,nonexistent,-1.5,92.448,-43.4,4.605,5011.3
25,entrepreneur,married,high.school,no,yes,no,cellular,aug,tue,4684,1,999,0,success,-1.3,92.564,-38.9,3.253,5037.8
63,blue-collar,divorced,university.degree,no,no,no,telephone,jul,thu,2762,7,999,3,nonexistent,-3.0,94.389,-36.7,0.798,4972.8
31,unknown,married,basic.9y,no,yes,no,telephone,may,tue,2183,1,999,1,nonexistent,-3.2,93.37,-49.2,4.441,5052.6
27,services,married,basic.4y,no,no,no,cellular,aug,tue,4566,2,999,0,nonexistent,0.6,94.282,-32.1,4.898,5179.7
19,unknown,divorced,illiterate,no,no,no,cellular,jun,thu,1123,9,999,4,nonexistent,-0.8,93.53,-47.3,4.105,5205.8
63,admin.,married,university.degree,no,yes,yes,telephone,may,mon,2054,3,999,1,nonexistent,-2.7,94.824,-27.4,3.462,5193.8
26,student,married,basic.6y,no,no,no,cellular,aug,tue,777,8,999,0,nonexistent,-1.9,92.511,-36.8,1.504,4975.5
20,student,single,illiterate,no,yes,no,cellular,may,mon,395,1,999,3,failure,-3.0,92.213,-48.9,4.727,5152.6
38,unemployed,single,high.school,no,no,yes,cellular,jul,mon,478,9,999,4,nonexistent,-2.6,93.116,-35.8,0.862,5028.3
43,unemployed,married,basic.4y,no,yes,no,telephone,oct,mon,932,6,999,3,nonexistent,-1.5,94.408,-42.5,2.393,5088.8
